"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.641007852E0,1.598400064E-2,7.245700061E-2,7.486999780E-2
3.655014636E0,2.485699952E-2,5.784000084E-2,1.687690020E-1
3.669020785E0,4.471899942E-2,1.287300047E-2,2.047729939E-1
3.683027583E0,4.471899942E-2,1.287300047E-2,2.047729939E-1
3.697035184E0,-1.299999985E-5,-1.399600040E-2,2.569220066E-1
3.711042039E0,-4.974799976E-2,-5.109000020E-3,1.448750049E-1
3.725048088E0,-4.974799976E-2,-5.109000020E-3,1.448750049E-1
3.739054895E0,2.272699960E-2,1.295000035E-2,1.378940046E-1
3.753062506E0,4.662299901E-2,2.285999991E-2,2.170429975E-1
3.767069357E0,4.662299901E-2,2.285999991E-2,2.170429975E-1
3.781075420E0,-9.955000132E-3,1.586900093E-2,3.101530075E-1
3.795082213E0,-2.083200030E-2,3.639199957E-2,2.571110129E-1
3.809089766E0,2.307000104E-3,4.327100143E-2,1.640529931E-1
3.823096641E0,2.307000104E-3,4.327100143E-2,1.640529931E-1
3.837102728E0,2.961299941E-2,6.429500133E-2,9.697300196E-2
3.851109574E0,5.274400115E-2,7.488399744E-2,1.330080032E-1
3.865117208E0,5.274400115E-2,7.488399744E-2,1.330080032E-1
3.879124093E0,3.631599993E-2,5.254200101E-2,2.310349941E-1
3.893130156E0,1.703600027E-2,3.597399965E-2,2.169370055E-1
3.907136973E0,1.651100069E-2,9.197000414E-3,1.828660071E-1
3.921144496E0,1.651100069E-2,9.197000414E-3,1.828660071E-1
3.935151342E0,7.424999960E-3,3.316799924E-2,1.637919992E-1
3.949157410E0,1.800000064E-5,4.056100175E-2,1.276410073E-1
3.963164237E0,1.800000064E-5,4.056100175E-2,1.276410073E-1
3.977171837E0,1.638199948E-2,2.013799921E-2,3.651199862E-2
3.991178693E0,4.498900101E-2,3.588800132E-2,1.615429968E-1
4.005184731E0,4.498900101E-2,3.588800132E-2,1.615429968E-1
4.019191615E0,3.054199927E-2,-2.378999954E-3,2.324730009E-1
4.033199140E0,-1.030599978E-2,-1.028699987E-2,2.304259986E-1
4.047205967E0,9.260000079E-4,4.806600139E-2,1.565140039E-1
4.061212024E0,9.260000079E-4,4.806600139E-2,1.565140039E-1
4.075218838E0,1.643100008E-2,1.170160025E-1,1.346500069E-1
4.089226405E0,-6.643000059E-3,5.857999995E-2,1.895810068E-1
4.103233247E0,-6.643000059E-3,5.857999995E-2,1.895810068E-1
4.117239357E0,1.929000020E-3,-8.907999843E-3,2.837319970E-1
4.131246194E0,-1.491599996E-2,1.043000026E-3,4.149039984E-1
4.145253765E0,-1.491599996E-2,1.043000026E-3,4.149039984E-1
4.159260655E0,-4.986400157E-2,2.721500024E-2,2.377370000E-1
4.173266756E0,2.856400050E-2,3.246000037E-2,-4.251999781E-3
4.187273530E0,7.773700356E-2,5.283400044E-2,-1.148000010E-3
4.201281111E0,7.773700356E-2,5.283400044E-2,-1.148000010E-3
4.215287981E0,1.319099963E-2,6.153099984E-2,1.228030026E-1
4.229294043E0,3.674000036E-3,4.589400068E-2,2.207999974E-1
4.243300895E0,3.674000036E-3,4.589400068E-2,2.207999974E-1
4.257308390E0,2.999499999E-2,2.989099920E-2,2.428350002E-1
4.271315231E0,3.233999945E-3,3.445199877E-2,2.118030041E-1
4.285321327E0,3.233999945E-3,3.445199877E-2,2.118030041E-1
4.299328212E0,5.539000034E-3,2.313500084E-2,1.497569978E-1
4.313335880E0,3.088100068E-2,-8.516999893E-3,1.658460051E-1
4.327342645E0,1.924400032E-2,2.113500051E-2,1.899189949E-1
4.341348760E0,1.924400032E-2,2.113500051E-2,1.899189949E-1
4.355355558E0,1.703199930E-2,5.240999907E-2,1.898330003E-1
4.369363140E0,3.916199878E-2,5.493999925E-3,2.088000029E-1
4.383369976E0,3.916199878E-2,5.493999925E-3,2.088000029E-1
4.397376131E0,3.066799976E-2,1.425900031E-2,1.948589981E-1
4.411383005E0,-3.609099984E-2,5.439599976E-2,1.499059945E-1
4.425390539E0,-3.609099984E-2,5.439599976E-2,1.499059945E-1
4.439397386E0,-2.728299983E-2,6.190999970E-2,6.579399854E-2
4.453403454E0,4.597499967E-2,6.225100160E-2,7.467199862E-2
4.467410351E0,5.820199847E-2,5.228000134E-2,1.206289977E-1
4.481417966E0,5.820199847E-2,5.228000134E-2,1.206289977E-1
4.495424731E0,-1.969899982E-2,2.857599966E-2,2.236260027E-1
4.509430788E0,-1.396699995E-2,2.642700076E-2,2.015900016E-1
4.523437679E0,-1.396699995E-2,2.642700076E-2,2.015900016E-1
4.537445232E0,5.018999800E-3,-6.569999969E-4,1.495649964E-1
4.551452082E0,3.233199939E-2,4.097000137E-2,1.565439999E-1
4.565458131E0,3.233199939E-2,4.097000137E-2,1.565439999E-1
4.579464933E0,-1.487699989E-2,3.930300102E-2,1.634979993E-1
4.593472587E0,-2.256999956E-3,8.067999966E-3,1.013849974E-1
4.607479433E0,5.899000168E-2,2.775900066E-2,1.394309998E-1
4.621485476E0,5.899000168E-2,2.775900066E-2,1.394309998E-1
4.635492304E0,3.553799912E-2,1.574099995E-2,2.634750009E-1
4.649499857E0,-1.427900046E-2,-1.126900036E-2,2.834390104E-1
4.663506693E0,-1.427900046E-2,-1.126900036E-2,2.834390104E-1
4.677512775E0,-9.042000398E-3,2.080399916E-2,2.015209943E-1
4.691519645E0,3.062899970E-2,1.137079969E-1,1.058119982E-1
4.705527173E0,3.062899970E-2,1.137079969E-1,1.058119982E-1
4.719534039E0,-9.820000269E-3,2.837399952E-2,1.808190048E-1
4.733540060E0,8.944000117E-3,-4.383499920E-2,2.548629940E-1
4.747546920E0,5.940999836E-3,-2.232000045E-2,3.821179867E-1
4.761554563E0,5.940999836E-3,-2.232000045E-2,3.821179867E-1
4.775561433E0,-2.882499993E-2,2.596399933E-2,2.739660144E-1
4.789567418E0,3.338000039E-3,1.884699985E-2,1.487100031E-2
4.803574255E0,3.338000039E-3,1.884699985E-2,1.487100031E-2
4.817581843E0,8.828199655E-2,1.788800023E-2,5.097199976E-2
4.831588678E0,2.783899941E-2,5.379600078E-2,1.690520048E-1
4.845594798E0,2.783899941E-2,5.379600078E-2,1.690520048E-1
4.859601572E0,1.248999964E-3,5.549300089E-2,1.711129993E-1
4.873609236E0,7.488000207E-3,6.716500223E-2,1.281400025E-1
4.887616063E0,-4.273000173E-3,8.201300353E-2,1.281390041E-1
4.901622135E0,-4.273000173E-3,8.201300353E-2,1.281390041E-1
4.915629010E0,-2.143399976E-2,4.230900109E-2,2.091919929E-1
4.929636549E0,-1.368399989E-2,-2.001399919E-2,2.983700037E-1
4.943643428E0,-1.368399989E-2,-2.001399919E-2,2.983700037E-1
4.957649510E0,3.635599837E-2,-2.960900031E-2,3.655920029E-1
4.971656327E0,2.238399908E-2,-2.654800005E-2,2.025430053E-1
4.985663847E0,2.238399908E-2,-2.654800005E-2,2.025430053E-1
4.999670693E0,2.752299979E-2,-7.770999800E-3,1.144910008E-1
5.013676765E0,1.759699918E-2,4.802700132E-2,8.055900037E-2
5.027683611E0,-1.432100032E-2,9.694500268E-2,1.506959945E-1
5.041691135E0,-1.432100032E-2,9.694500268E-2,1.506959945E-1
5.055697943E0,-5.064700171E-2,7.265300304E-2,1.767800003E-1
5.069704034E0,-7.180999964E-3,1.914500073E-2,2.198289931E-1
5.083710895E0,-7.180999964E-3,1.914500073E-2,2.198289931E-1
5.097718394E0,3.687399998E-2,4.070800170E-2,2.269009948E-1
5.111725250E0,4.059400037E-2,5.172299966E-2,2.441360056E-1
5.125731327E0,4.059400037E-2,5.172299966E-2,2.441360056E-1
5.139738179E0,3.352800012E-2,3.473399952E-2,2.152570039E-1
5.153745779E0,1.300099958E-2,1.571499929E-2,1.412300020E-1
5.167752553E0,1.502900012E-2,9.050000226E-4,1.122300029E-1
5.181758640E0,1.502900012E-2,9.050000226E-4,1.122300029E-1
5.195765514E0,1.706800051E-2,2.391700074E-2,1.983440071E-1
5.209773154E0,1.085599978E-2,1.192499977E-2,2.253309935E-1
5.223779928E0,1.085599978E-2,1.192499977E-2,2.253309935E-1
5.237785976E0,9.208999574E-3,1.315000001E-2,1.743250042E-1
5.251792846E0,3.069400042E-2,1.746200025E-2,1.945389956E-1
5.265800419E0,3.069400042E-2,1.746200025E-2,1.945389956E-1
5.279807255E0,2.383599989E-2,3.016800061E-2,2.086549997E-1
5.293813303E0,-2.345200069E-2,1.407499984E-2,1.986549944E-1
5.307820159E0,-2.286799997E-2,4.816700146E-2,1.108160019E-1
5.321827707E0,-2.286799997E-2,4.816700146E-2,1.108160019E-1
5.335834578E0,1.401999965E-2,5.361099914E-2,1.779949963E-1
5.349840616E0,2.374199964E-2,-1.703299955E-2,2.929019928E-1
5.363847448E0,2.374199964E-2,-1.703299955E-2,2.929019928E-1
5.377854995E0,1.020000037E-2,-1.881100051E-2,3.360660076E-1
5.391861822E0,-3.067499958E-2,-4.213000182E-3,3.981969953E-1
5.405867918E0,-3.067499958E-2,-4.213000182E-3,3.981969953E-1
5.419874746E0,-4.029000178E-3,1.645500027E-2,8.478599787E-2
5.433882308E0,7.601000369E-2,6.802000105E-3,-4.228400066E-2
5.447889183E0,6.611199677E-2,6.079100072E-2,9.577699751E-2
5.461895290E0,6.611199677E-2,6.079100072E-2,9.577699751E-2
5.475902145E0,2.456000075E-3,6.160100177E-2,2.348549962E-1
5.489909689E0,-1.309200004E-2,4.890500009E-2,2.138970047E-1
