"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.132583178E0,-1.439000014E-3,-2.921500057E-2,3.089919984E-1
1.146589173E0,-1.439000014E-3,-2.921500057E-2,3.089919984E-1
1.160595852E0,1.664100029E-2,-2.291500010E-2,2.578989863E-1
1.174603337E0,3.981500119E-2,-1.542500034E-2,1.478080004E-1
1.188610072E0,3.981500119E-2,-1.542500034E-2,1.478080004E-1
1.202616083E0,3.139400110E-2,-8.364000358E-3,1.287830025E-1
1.216622770E0,-2.450000029E-4,-3.683000105E-3,1.508139968E-1
1.230630322E0,-1.087300014E-2,-3.959599882E-2,1.958550066E-1
1.244637006E0,-1.087300014E-2,-3.959599882E-2,1.958550066E-1
1.258642890E0,-2.081000013E-3,-3.384700045E-2,2.148779929E-1
1.272649674E0,2.673000097E-3,-3.677000059E-3,2.298669964E-1
1.286657111E0,2.673000097E-3,-3.677000059E-3,2.298669964E-1
1.300663794E0,7.215000223E-3,-1.108999946E-3,2.028380036E-1
1.314669799E0,3.333000001E-3,1.462399960E-2,1.698240042E-1
1.328676452E0,3.333000001E-3,1.462399960E-2,1.698240042E-1
1.342683919E0,-4.234999884E-3,1.169599965E-2,1.548330039E-1
1.356690697E0,2.268099971E-2,-8.233999833E-3,1.669559926E-1
1.370696644E0,2.720399946E-2,-1.612400077E-2,2.491099983E-1
1.384703429E0,2.720399946E-2,-1.612400077E-2,2.491099983E-1
1.398710890E0,1.513100043E-2,-6.574000232E-3,2.492330074E-1
1.412717563E0,-6.859999849E-4,-4.245999828E-2,3.041040003E-1
1.426723564E0,-6.859999849E-4,-4.245999828E-2,3.041040003E-1
1.440730217E0,-2.017799951E-2,1.420500036E-2,6.695300341E-2
1.454737668E0,2.921600081E-2,3.617500141E-2,3.601400182E-2
1.468744462E0,2.921600081E-2,3.617500141E-2,3.601400182E-2
1.482750380E0,-8.751999587E-3,-3.499799967E-2,1.938849986E-1
1.496757173E0,-6.337000057E-3,-6.369400024E-2,3.039369881E-1
1.510764635E0,-9.304000065E-3,-4.596300051E-2,3.489409983E-1
1.524771294E0,-9.304000065E-3,-4.596300051E-2,3.489409983E-1
1.538777308E0,-6.419999991E-4,-2.366999909E-2,1.938209981E-1
1.552783995E0,7.595899701E-2,-2.529699914E-2,9.087800235E-2
1.566791539E0,7.595899701E-2,-2.529699914E-2,9.087800235E-2
1.580798222E0,7.127399743E-2,1.328300033E-2,1.839880049E-1
1.594804227E0,-1.511000004E-2,2.165799960E-2,2.130160034E-1
1.608810877E0,-1.511000004E-2,2.165799960E-2,2.130160034E-1
1.622818328E0,5.063000135E-3,3.230499849E-2,1.910549998E-1
1.636825097E0,4.338600114E-2,4.255200177E-2,2.151309997E-1
1.650831001E0,2.106500044E-2,-2.264700085E-2,2.302100062E-1
1.664837785E0,2.106500044E-2,-2.264700085E-2,2.302100062E-1
1.678845237E0,9.530999698E-3,-3.398099914E-2,2.271990031E-1
1.692851925E0,1.418200042E-2,-3.284199908E-2,1.741809994E-1
1.706857925E0,1.418200042E-2,-3.284199908E-2,1.741809994E-1
1.720864621E0,9.081999771E-3,5.915999878E-3,1.632380038E-1
1.734872165E0,-1.240899973E-2,-3.332699835E-2,1.702560037E-1
1.748878852E0,-1.240899973E-2,-3.332699835E-2,1.702560037E-1
1.762884780E0,2.707899921E-2,-4.283199832E-2,2.033320069E-1
1.776891534E0,1.315500028E-2,-2.708600089E-2,2.633720040E-1
1.790898991E0,1.614999957E-3,-1.723999972E-3,2.494429946E-1
1.804905722E0,1.614999957E-3,-1.723999972E-3,2.494429946E-1
1.818911649E0,-5.795999896E-3,6.370999850E-3,1.485240012E-1
1.832918347E0,2.226600051E-2,2.944800071E-2,1.347170025E-1
1.846925890E0,2.226600051E-2,2.944800071E-2,1.347170025E-1
1.860932635E0,1.049700007E-2,4.090699926E-2,1.588860005E-1
1.874938635E0,-2.645399980E-2,1.351800002E-2,1.970299929E-1
1.888945347E0,-2.645399980E-2,1.351800002E-2,1.970299929E-1
1.902952894E0,3.920900077E-2,-1.975899935E-2,2.191199958E-1
1.916959597E0,4.783999920E-2,-5.450899899E-2,2.451480031E-1
1.930965525E0,3.618400171E-2,-1.358800009E-2,2.351330072E-1
1.944972303E0,3.618400171E-2,-1.358800009E-2,2.351330072E-1
1.958979780E0,2.226500027E-2,4.707999993E-3,1.990720034E-1
1.972986534E0,4.338200018E-2,-8.014000021E-3,1.850129962E-1
1.986992467E0,4.338200018E-2,-8.014000021E-3,1.850129962E-1
2.000999168E0,2.271299995E-2,-5.077299848E-2,1.799860001E-1
2.015006722E0,-2.458599955E-2,-3.947300091E-2,2.308789939E-1
2.029013428E0,-2.235000022E-3,-1.075700019E-2,2.347819954E-1
2.043019428E0,-2.235000022E-3,-1.075700019E-2,2.347819954E-1
2.057026111E0,2.227400057E-2,1.353999972E-2,1.605799943E-1
2.071033669E0,-5.665000062E-3,1.871700026E-2,1.554919928E-1
2.085040342E0,-5.665000062E-3,1.871700026E-2,1.554919928E-1
2.099046269E0,-2.569000004E-3,-5.774000194E-3,1.554429978E-1
2.113053030E0,4.694100097E-2,1.413400006E-2,1.705520004E-1
2.127060481E0,4.694100097E-2,1.413400006E-2,1.705520004E-1
2.141067222E0,3.103099950E-2,-1.014200039E-2,2.066500038E-1
2.155073169E0,3.234300017E-2,-1.118400041E-2,2.927579880E-1
2.169079914E0,-6.374999881E-3,-1.783400029E-2,3.305189908E-1
2.183087385E0,-6.374999881E-3,-1.783400029E-2,3.305189908E-1
2.197094082E0,2.164199948E-2,4.724900052E-2,2.435199916E-2
2.211100054E0,4.922400042E-2,9.913000278E-3,8.633200079E-2
2.225106770E0,4.922400042E-2,9.913000278E-3,8.633200079E-2
2.239114300E0,-3.230999922E-3,-4.245200008E-2,1.481840014E-1
2.253120987E0,2.319999970E-3,-2.299699932E-2,2.943030000E-1
2.267127001E0,2.319999970E-3,-2.299699932E-2,2.943030000E-1
2.281133684E0,7.364999969E-3,-6.211000029E-3,3.092469871E-1
2.295141178E0,1.484899968E-2,-3.654999891E-3,9.815300256E-2
2.309147938E0,8.413200080E-2,-3.088999912E-2,1.272439957E-1
2.323153861E0,8.413200080E-2,-3.088999912E-2,1.272439957E-1
2.337160631E0,3.416899964E-2,9.228999726E-3,2.223930061E-1
2.351168078E0,1.250899956E-2,4.173500091E-2,2.274399996E-1
2.365174885E0,1.250899956E-2,4.173500091E-2,2.274399996E-1
2.379180794E0,3.208599985E-2,5.036300048E-2,1.864680052E-1
2.393187568E0,5.736000091E-2,-3.641000018E-3,1.845470071E-1
2.407195063E0,5.736000091E-2,-3.641000018E-3,1.845470071E-1
2.421201818E0,1.222799998E-2,-1.723000035E-2,1.916099936E-1
2.435207799E0,2.093599923E-2,-4.196000099E-2,2.086659968E-1
2.449214500E0,2.025499940E-2,-4.839000106E-2,2.327490002E-1
2.463222059E0,2.025499940E-2,-4.839000106E-2,2.327490002E-1
2.477228741E0,3.559000092E-3,-1.587799937E-2,2.087969929E-1
2.491234741E0,-2.451000037E-3,-1.001700014E-2,1.487589926E-1
2.505241414E0,-2.451000037E-3,-1.001700014E-2,1.487589926E-1
2.519248895E0,2.316400036E-2,-2.215199918E-2,1.798429936E-1
2.533255674E0,1.000200026E-2,-2.680299990E-2,1.969680041E-1
2.547261597E0,1.000200026E-2,-2.680299990E-2,1.969680041E-1
2.561268376E0,4.600000102E-4,8.573999628E-3,1.780859977E-1
2.575275828E0,1.197499968E-2,3.513899818E-2,1.562689990E-1
2.589282601E0,4.372600093E-2,9.867999703E-3,2.265390009E-1
2.603288539E0,4.372600093E-2,9.867999703E-3,2.265390009E-1
2.617295265E0,2.026000060E-2,3.024999984E-3,2.527680099E-1
2.631302731E0,-1.201300044E-2,-2.335000085E-3,1.998640001E-1
2.645309377E0,-1.201300044E-2,-2.335000085E-3,1.998640001E-1
2.659315367E0,3.999900073E-2,-1.999999949E-4,1.599290073E-1
2.673322045E0,6.346599758E-2,-2.183499932E-2,2.119890004E-1
2.687329574E0,6.346599758E-2,-2.183499932E-2,2.119890004E-1
2.701336281E0,3.026100062E-2,-6.610000273E-4,2.340209931E-1
2.715342271E0,3.622000106E-3,-2.113199979E-2,2.529479861E-1
2.729348949E0,1.758000068E-2,-3.482300043E-2,2.028310001E-1
2.743356411E0,1.758000068E-2,-3.482300043E-2,2.028310001E-1
2.757363203E0,2.658399940E-2,-2.847599983E-2,1.837169975E-1
2.771369194E0,1.563699916E-2,-3.434799984E-2,1.546279937E-1
2.785375881E0,1.563699916E-2,-3.434799984E-2,1.546279937E-1
2.799383314E0,1.247300021E-2,9.991000406E-3,1.785430014E-1
2.813390083E0,1.987300068E-2,1.178700011E-2,1.954129934E-1
2.827396020E0,1.987300068E-2,1.178700011E-2,1.954129934E-1
2.841402794E0,9.247000329E-3,-5.228000227E-3,2.232799977E-1
2.855410250E0,2.061700076E-2,-1.648100093E-2,2.161419988E-1
2.869417024E0,2.457099967E-2,-1.453199983E-2,1.711400002E-1
2.883422948E0,2.457099967E-2,-1.453199983E-2,1.711400002E-1
2.897429703E0,6.593199819E-2,-1.033100020E-2,1.972209960E-1
2.911437149E0,1.826900057E-2,1.305199973E-2,1.992989928E-1
2.925443837E0,1.826900057E-2,1.305199973E-2,1.992989928E-1
2.939449857E0,-5.578000098E-3,-1.580600068E-2,2.451180071E-1
2.953456520E0,-6.678000093E-3,2.579700015E-2,4.094899818E-2
2.967464020E0,-6.678000093E-3,2.579700015E-2,4.094899818E-2
2.981470712E0,5.964099988E-2,-4.844000097E-3,1.249869987E-1
2.995476717E0,1.233099960E-2,-5.709499866E-2,2.468769997E-1
3.009483428E0,2.444300056E-2,-7.045800239E-2,3.138999939E-1
3.023490895E0,2.444300056E-2,-7.045800239E-2,3.138999939E-1
3.037497659E0,1.772999950E-2,1.385500003E-2,2.927739918E-1
3.051503659E0,5.082999822E-3,-4.813000094E-3,5.561999977E-2
